image_id,file_name,question_en,answer,split,category,question_ur
565395,COCO_val2014_000000565395.jpg,Is there a frisbee in the image?,yes,popular,frisbee,کیا تصویر میں فریسبی ہے؟
565395,COCO_val2014_000000565395.jpg,Is there a truck in the image?,yes,popular,truck,کیا تصویر میں کوئی ٹرک ہے؟
565395,COCO_val2014_000000565395.jpg,Is there a car in the image?,no,popular,car,کیا تصویر میں کوئی کار ہے؟
565395,COCO_val2014_000000565395.jpg,Is there a chair in the image?,no,popular,chair,کیا تصویر میں کرسی ہے؟
565395,COCO_val2014_000000565395.jpg,Is there a book in the image?,no,popular,book,کیا تصویر میں کوئی کتاب ہے؟
565395,COCO_val2014_000000565395.jpg,Is there a truck in the image?,yes,adversarial,truck,کیا تصویر میں کوئی ٹرک ہے؟
565395,COCO_val2014_000000565395.jpg,Is there a person in the image?,yes,adversarial,person,کیا تصویر میں کوئی شخص ہے؟
565395,COCO_val2014_000000565395.jpg,Is there a frisbee in the image?,yes,adversarial,frisbee,کیا تصویر میں فریسبی ہے؟
565395,COCO_val2014_000000565395.jpg,Is there a car in the image?,no,adversarial,car,کیا تصویر میں کوئی کار ہے؟
565395,COCO_val2014_000000565395.jpg,Is there a chair in the image?,no,adversarial,chair,کیا تصویر میں کرسی ہے؟
565395,COCO_val2014_000000565395.jpg,Is there a book in the image?,no,adversarial,book,کیا تصویر میں کوئی کتاب ہے؟
17714,COCO_val2014_000000017714.jpg,Is there a pizza in the image?,yes,random,pizza,کیا تصویر میں پیزا ہے؟
17714,COCO_val2014_000000017714.jpg,Is there a dining table in the image?,yes,random,dining table,کیا تصویر میں کھانے کی میز ہے؟
17714,COCO_val2014_000000017714.jpg,Is there a banana in the image?,yes,random,banana,کیا تصویر میں کیلا ہے؟
17714,COCO_val2014_000000017714.jpg,Is there a scissors in the image?,no,random,scissors,کیا تصویر میں قینچی ہے؟
17714,COCO_val2014_000000017714.jpg,Is there a sandwich in the image?,no,random,sandwich,کیا تصویر میں کوئی سینڈوچ ہے؟
17714,COCO_val2014_000000017714.jpg,Is there a zebra in the image?,no,random,zebra,کیا تصویر میں زیبرا ہے؟
17714,COCO_val2014_000000017714.jpg,Is there a spoon in the image?,yes,popular,spoon,کیا تصویر میں چمچ ہے؟
17714,COCO_val2014_000000017714.jpg,Is there a fork in the image?,yes,popular,fork,کیا تصویر میں کانٹا ہے؟
17714,COCO_val2014_000000017714.jpg,Is there a knife in the image?,yes,popular,knife,کیا تصویر میں چاقو ہے؟
17714,COCO_val2014_000000017714.jpg,Is there a person in the image?,no,popular,person,کیا تصویر میں کوئی شخص ہے؟
17714,COCO_val2014_000000017714.jpg,Is there a car in the image?,no,popular,car,کیا تصویر میں کوئی کار ہے؟
17714,COCO_val2014_000000017714.jpg,Is there a chair in the image?,no,popular,chair,کیا تصویر میں کرسی ہے؟
17714,COCO_val2014_000000017714.jpg,Is there a fork in the image?,yes,adversarial,fork,کیا تصویر میں کانٹا ہے؟
17714,COCO_val2014_000000017714.jpg,Is there a knife in the image?,yes,adversarial,knife,کیا تصویر میں چاقو ہے؟
17714,COCO_val2014_000000017714.jpg,Is there a pizza in the image?,yes,adversarial,pizza,کیا تصویر میں پیزا ہے؟
17714,COCO_val2014_000000017714.jpg,Is there a person in the image?,no,adversarial,person,کیا تصویر میں کوئی شخص ہے؟
17714,COCO_val2014_000000017714.jpg,Is there a car in the image?,no,adversarial,car,کیا تصویر میں کوئی کار ہے؟
17714,COCO_val2014_000000017714.jpg,Is there a chair in the image?,no,adversarial,chair,کیا تصویر میں کرسی ہے؟
257036,COCO_val2014_000000257036.jpg,Is there a chair in the image?,yes,random,chair,کیا تصویر میں کرسی ہے؟
257036,COCO_val2014_000000257036.jpg,Is there a cat in the image?,yes,random,cat,کیا تصویر میں بلی ہے؟
257036,COCO_val2014_000000257036.jpg,Is there a bicycle in the image?,yes,random,bicycle,کیا تصویر میں کوئی سائیکل ہے؟
257036,COCO_val2014_000000257036.jpg,Is there a bus in the image?,no,random,bus,کیا تصویر میں بس ہے؟
257036,COCO_val2014_000000257036.jpg,Is there a wine glass in the image?,no,random,wine glass,کیا تصویر میں شراب کا گلاس ہے؟
257036,COCO_val2014_000000257036.jpg,Is there a suitcase in the image?,no,random,suitcase,کیا تصویر میں کوئی سوٹ کیس ہے؟
257036,COCO_val2014_000000257036.jpg,Is there a cat in the image?,yes,popular,cat,کیا تصویر میں بلی ہے؟
257036,COCO_val2014_000000257036.jpg,Is there a bicycle in the image?,yes,popular,bicycle,کیا تصویر میں کوئی سائیکل ہے؟
257036,COCO_val2014_000000257036.jpg,Is there a backpack in the image?,yes,popular,backpack,کیا تصویر میں کوئی بیگ ہے؟
257036,COCO_val2014_000000257036.jpg,Is there a person in the image?,no,popular,person,کیا تصویر میں کوئی شخص ہے؟
257036,COCO_val2014_000000257036.jpg,Is there a car in the image?,no,popular,car,کیا تصویر میں کوئی کار ہے؟
257036,COCO_val2014_000000257036.jpg,Is there a book in the image?,no,popular,book,کیا تصویر میں کوئی کتاب ہے؟
257036,COCO_val2014_000000257036.jpg,Is there a backpack in the image?,yes,adversarial,backpack,کیا تصویر میں کوئی بیگ ہے؟
257036,COCO_val2014_000000257036.jpg,Is there a chair in the image?,yes,adversarial,chair,کیا تصویر میں کرسی ہے؟
257036,COCO_val2014_000000257036.jpg,Is there a bicycle in the image?,yes,adversarial,bicycle,کیا تصویر میں کوئی سائیکل ہے؟
257036,COCO_val2014_000000257036.jpg,Is there a person in the image?,no,adversarial,person,کیا تصویر میں کوئی شخص ہے؟
257036,COCO_val2014_000000257036.jpg,Is there a car in the image?,no,adversarial,car,کیا تصویر میں کوئی کار ہے؟
257036,COCO_val2014_000000257036.jpg,Is there a book in the image?,no,adversarial,book,کیا تصویر میں کوئی کتاب ہے؟
478736,COCO_val2014_000000478736.jpg,Is there a traffic light in the image?,yes,random,traffic light,کیا تصویر میں ٹریفک لائٹ ہے؟
478736,COCO_val2014_000000478736.jpg,Is there a car in the image?,yes,random,car,کیا تصویر میں کوئی کار ہے؟
478736,COCO_val2014_000000478736.jpg,Is there a stop sign in the image?,yes,random,stop sign,کیا تصویر میں سٹاپ کا نشان ہے؟
478736,COCO_val2014_000000478736.jpg,Is there a bus in the image?,no,random,bus,کیا تصویر میں بس ہے؟
478736,COCO_val2014_000000478736.jpg,Is there a tie in the image?,no,random,tie,کیا تصویر میں ٹائی ہے؟
478736,COCO_val2014_000000478736.jpg,Is there a bottle in the image?,no,random,bottle,کیا تصویر میں کوئی بوتل ہے؟
478736,COCO_val2014_000000478736.jpg,Is there a car in the image?,yes,popular,car,کیا تصویر میں کوئی کار ہے؟
478736,COCO_val2014_000000478736.jpg,Is there a stop sign in the image?,yes,popular,stop sign,کیا تصویر میں سٹاپ کا نشان ہے؟
478736,COCO_val2014_000000478736.jpg,Is there a traffic light in the image?,yes,popular,traffic light,کیا تصویر میں ٹریفک لائٹ ہے؟
478736,COCO_val2014_000000478736.jpg,Is there a person in the image?,no,popular,person,کیا تصویر میں کوئی شخص ہے؟
478736,COCO_val2014_000000478736.jpg,Is there a chair in the image?,no,popular,chair,کیا تصویر میں کرسی ہے؟
478736,COCO_val2014_000000478736.jpg,Is there a book in the image?,no,popular,book,کیا تصویر میں کوئی کتاب ہے؟
478736,COCO_val2014_000000478736.jpg,Is there a car in the image?,yes,adversarial,car,کیا تصویر میں کوئی کار ہے؟
478736,COCO_val2014_000000478736.jpg,Is there a stop sign in the image?,yes,adversarial,stop sign,کیا تصویر میں سٹاپ کا نشان ہے؟
478736,COCO_val2014_000000478736.jpg,Is there a traffic light in the image?,yes,adversarial,traffic light,کیا تصویر میں ٹریفک لائٹ ہے؟
478736,COCO_val2014_000000478736.jpg,Is there a person in the image?,no,adversarial,person,کیا تصویر میں کوئی شخص ہے؟
478736,COCO_val2014_000000478736.jpg,Is there a chair in the image?,no,adversarial,chair,کیا تصویر میں کرسی ہے؟
478736,COCO_val2014_000000478736.jpg,Is there a book in the image?,no,adversarial,book,کیا تصویر میں کوئی کتاب ہے؟
370013,COCO_val2014_000000370013.jpg,Is there a banana in the image?,yes,random,banana,کیا تصویر میں کیلا ہے؟
370013,COCO_val2014_000000370013.jpg,Is there a knife in the image?,yes,random,knife,کیا تصویر میں چاقو ہے؟
370013,COCO_val2014_000000370013.jpg,Is there a person in the image?,yes,random,person,کیا تصویر میں کوئی شخص ہے؟
370013,COCO_val2014_000000370013.jpg,Is there a hot dog in the image?,no,random,hot dog,کیا تصویر میں کوئی ہاٹ ڈاگ ہے؟
370013,COCO_val2014_000000370013.jpg,Is there a bowl in the image?,no,random,bowl,کیا تصویر میں ایک پیالہ ہے؟
370013,COCO_val2014_000000370013.jpg,Is there a backpack in the image?,no,random,backpack,کیا تصویر میں کوئی بیگ ہے؟
370013,COCO_val2014_000000370013.jpg,Is there a banana in the image?,yes,popular,banana,کیا تصویر میں کیلا ہے؟
370013,COCO_val2014_000000370013.jpg,Is there a knife in the image?,yes,popular,knife,کیا تصویر میں چاقو ہے؟
370013,COCO_val2014_000000370013.jpg,Is there a person in the image?,yes,popular,person,کیا تصویر میں کوئی شخص ہے؟
370013,COCO_val2014_000000370013.jpg,Is there a car in the image?,no,popular,car,کیا تصویر میں کوئی کار ہے؟
370013,COCO_val2014_000000370013.jpg,Is there a chair in the image?,no,popular,chair,کیا تصویر میں کرسی ہے؟
370013,COCO_val2014_000000370013.jpg,Is there a book in the image?,no,popular,book,کیا تصویر میں کوئی کتاب ہے؟
370013,COCO_val2014_000000370013.jpg,Is there a knife in the image?,yes,adversarial,knife,کیا تصویر میں چاقو ہے؟
370013,COCO_val2014_000000370013.jpg,Is there a banana in the image?,yes,adversarial,banana,کیا تصویر میں کیلا ہے؟
370013,COCO_val2014_000000370013.jpg,Is there a person in the image?,yes,adversarial,person,کیا تصویر میں کوئی شخص ہے؟
370013,COCO_val2014_000000370013.jpg,Is there a car in the image?,no,adversarial,car,کیا تصویر میں کوئی کار ہے؟
370013,COCO_val2014_000000370013.jpg,Is there a chair in the image?,no,adversarial,chair,کیا تصویر میں کرسی ہے؟
370013,COCO_val2014_000000370013.jpg,Is there a book in the image?,no,adversarial,book,کیا تصویر میں کوئی کتاب ہے؟
552273,COCO_val2014_000000552273.jpg,Is there a stop sign in the image?,yes,random,stop sign,کیا تصویر میں سٹاپ کا نشان ہے؟
552273,COCO_val2014_000000552273.jpg,Is there a person in the image?,yes,random,person,کیا تصویر میں کوئی شخص ہے؟
552273,COCO_val2014_000000552273.jpg,Is there a horse in the image?,yes,random,horse,کیا تصویر میں گھوڑا ہے؟
552273,COCO_val2014_000000552273.jpg,Is there a suitcase in the image?,no,random,suitcase,کیا تصویر میں کوئی سوٹ کیس ہے؟
552273,COCO_val2014_000000552273.jpg,Is there a clock in the image?,no,random,clock,کیا تصویر میں کوئی گھڑی ہے؟
552273,COCO_val2014_000000552273.jpg,Is there a fork in the image?,no,random,fork,کیا تصویر میں کانٹا ہے؟
552273,COCO_val2014_000000552273.jpg,Is there a backpack in the image?,yes,popular,backpack,کیا تصویر میں کوئی بیگ ہے؟
552273,COCO_val2014_000000552273.jpg,Is there a person in the image?,yes,popular,person,کیا تصویر میں کوئی شخص ہے؟
552273,COCO_val2014_000000552273.jpg,Is there a stop sign in the image?,yes,popular,stop sign,کیا تصویر میں سٹاپ کا نشان ہے؟
552273,COCO_val2014_000000552273.jpg,Is there a car in the image?,no,popular,car,کیا تصویر میں کوئی کار ہے؟
552273,COCO_val2014_000000552273.jpg,Is there a chair in the image?,no,popular,chair,کیا تصویر میں کرسی ہے؟
552273,COCO_val2014_000000552273.jpg,Is there a book in the image?,no,popular,book,کیا تصویر میں کوئی کتاب ہے؟
552273,COCO_val2014_000000552273.jpg,Is there a backpack in the image?,yes,adversarial,backpack,کیا تصویر میں کوئی بیگ ہے؟
552273,COCO_val2014_000000552273.jpg,Is there a handbag in the image?,yes,adversarial,handbag,کیا تصویر میں ہینڈ بیگ ہے؟
552273,COCO_val2014_000000552273.jpg,Is there a horse in the image?,yes,adversarial,horse,کیا تصویر میں گھوڑا ہے؟
552273,COCO_val2014_000000552273.jpg,Is there a car in the image?,no,adversarial,car,کیا تصویر میں کوئی کار ہے؟
552273,COCO_val2014_000000552273.jpg,Is there a chair in the image?,no,adversarial,chair,کیا تصویر میں کرسی ہے؟
552273,COCO_val2014_000000552273.jpg,Is there a book in the image?,no,adversarial,book,کیا تصویر میں کوئی کتاب ہے؟
342377,COCO_val2014_000000342377.jpg,Is there a carrot in the image?,yes,random,carrot,کیا تصویر میں گاجر ہے؟
342377,COCO_val2014_000000342377.jpg,Is there a person in the image?,yes,random,person,کیا تصویر میں کوئی شخص ہے؟
342377,COCO_val2014_000000342377.jpg,Is there a refrigerator in the image?,yes,random,refrigerator,کیا تصویر میں ریفریجریٹر ہے؟
342377,COCO_val2014_000000342377.jpg,Is there a potted plant in the image?,no,random,potted plant,کیا تصویر میں کوئی پودا ہے؟
342377,COCO_val2014_000000342377.jpg,Is there a bowl in the image?,no,random,bowl,کیا تصویر میں ایک پیالہ ہے؟
342377,COCO_val2014_000000342377.jpg,Is there a bed in the image?,no,random,bed,کیا تصویر میں کوئی بستر ہے؟
342377,COCO_val2014_000000342377.jpg,Is there a refrigerator in the image?,yes,popular,refrigerator,کیا تصویر میں ریفریجریٹر ہے؟
342377,COCO_val2014_000000342377.jpg,Is there a carrot in the image?,yes,popular,carrot,کیا تصویر میں گاجر ہے؟
342377,COCO_val2014_000000342377.jpg,Is there a person in the image?,yes,popular,person,کیا تصویر میں کوئی شخص ہے؟
342377,COCO_val2014_000000342377.jpg,Is there a car in the image?,no,popular,car,کیا تصویر میں کوئی کار ہے؟
342377,COCO_val2014_000000342377.jpg,Is there a chair in the image?,no,popular,chair,کیا تصویر میں کرسی ہے؟
342377,COCO_val2014_000000342377.jpg,Is there a book in the image?,no,popular,book,کیا تصویر میں کوئی کتاب ہے؟
342377,COCO_val2014_000000342377.jpg,Is there a carrot in the image?,yes,adversarial,carrot,کیا تصویر میں گاجر ہے؟
342377,COCO_val2014_000000342377.jpg,Is there a refrigerator in the image?,yes,adversarial,refrigerator,کیا تصویر میں ریفریجریٹر ہے؟
342377,COCO_val2014_000000342377.jpg,Is there a person in the image?,yes,adversarial,person,کیا تصویر میں کوئی شخص ہے؟
342377,COCO_val2014_000000342377.jpg,Is there a car in the image?,no,adversarial,car,کیا تصویر میں کوئی کار ہے؟
342377,COCO_val2014_000000342377.jpg,Is there a chair in the image?,no,adversarial,chair,کیا تصویر میں کرسی ہے؟
342377,COCO_val2014_000000342377.jpg,Is there a book in the image?,no,adversarial,book,کیا تصویر میں کوئی کتاب ہے؟
101703,COCO_val2014_000000101703.jpg,Is there a bus in the image?,yes,random,bus,کیا تصویر میں بس ہے؟
101703,COCO_val2014_000000101703.jpg,Is there a clock in the image?,yes,random,clock,کیا تصویر میں کوئی گھڑی ہے؟
101703,COCO_val2014_000000101703.jpg,Is there a person in the image?,yes,random,person,کیا تصویر میں کوئی شخص ہے؟
101703,COCO_val2014_000000101703.jpg,Is there a cell phone in the image?,no,random,cell phone,کیا تصویر میں سیل فون ہے؟
101703,COCO_val2014_000000101703.jpg,Is there a zebra in the image?,no,random,zebra,کیا تصویر میں زیبرا ہے؟
101703,COCO_val2014_000000101703.jpg,Is there a airplane in the image?,no,random,airplane,کیا تصویر میں ہوائی جہاز ہے؟
101703,COCO_val2014_000000101703.jpg,Is there a person in the image?,yes,popular,person,کیا تصویر میں کوئی شخص ہے؟
101703,COCO_val2014_000000101703.jpg,Is there a clock in the image?,yes,popular,clock,کیا تصویر میں کوئی گھڑی ہے؟
101703,COCO_val2014_000000101703.jpg,Is there a bus in the image?,yes,popular,bus,کیا تصویر میں بس ہے؟
101703,COCO_val2014_000000101703.jpg,Is there a car in the image?,no,popular,car,کیا تصویر میں کوئی کار ہے؟
101703,COCO_val2014_000000101703.jpg,Is there a chair in the image?,no,popular,chair,کیا تصویر میں کرسی ہے؟
101703,COCO_val2014_000000101703.jpg,Is there a book in the image?,no,popular,book,کیا تصویر میں کوئی کتاب ہے؟
101703,COCO_val2014_000000101703.jpg,Is there a person in the image?,yes,adversarial,person,کیا تصویر میں کوئی شخص ہے؟
101703,COCO_val2014_000000101703.jpg,Is there a bus in the image?,yes,adversarial,bus,کیا تصویر میں بس ہے؟
101703,COCO_val2014_000000101703.jpg,Is there a clock in the image?,yes,adversarial,clock,کیا تصویر میں کوئی گھڑی ہے؟
101703,COCO_val2014_000000101703.jpg,Is there a car in the image?,no,adversarial,car,کیا تصویر میں کوئی کار ہے؟
101703,COCO_val2014_000000101703.jpg,Is there a chair in the image?,no,adversarial,chair,کیا تصویر میں کرسی ہے؟
101703,COCO_val2014_000000101703.jpg,Is there a book in the image?,no,adversarial,book,کیا تصویر میں کوئی کتاب ہے؟
579081,COCO_val2014_000000579081.jpg,Is there a skis in the image?,yes,random,skis,کیا تصویر میں کوئی سکی ہے؟
579081,COCO_val2014_000000579081.jpg,Is there a bench in the image?,yes,random,bench,کیا تصویر میں کوئی بینچ ہے؟
579081,COCO_val2014_000000579081.jpg,Is there a person in the image?,yes,random,person,کیا تصویر میں کوئی شخص ہے؟
579081,COCO_val2014_000000579081.jpg,Is there a hot dog in the image?,no,random,hot dog,کیا تصویر میں کوئی ہاٹ ڈاگ ہے؟
579081,COCO_val2014_000000579081.jpg,Is there a vase in the image?,no,random,vase,کیا تصویر میں گلدان ہے؟
579081,COCO_val2014_000000579081.jpg,Is there a bus in the image?,no,random,bus,کیا تصویر میں بس ہے؟
579081,COCO_val2014_000000579081.jpg,Is there a skis in the image?,yes,popular,skis,کیا تصویر میں کوئی سکی ہے؟
579081,COCO_val2014_000000579081.jpg,Is there a person in the image?,yes,popular,person,کیا تصویر میں کوئی شخص ہے؟
579081,COCO_val2014_000000579081.jpg,Is there a bench in the image?,yes,popular,bench,کیا تصویر میں کوئی بینچ ہے؟
579081,COCO_val2014_000000579081.jpg,Is there a car in the image?,no,popular,car,کیا تصویر میں کوئی کار ہے؟
579081,COCO_val2014_000000579081.jpg,Is there a chair in the image?,no,popular,chair,کیا تصویر میں کرسی ہے؟
579081,COCO_val2014_000000579081.jpg,Is there a book in the image?,no,popular,book,کیا تصویر میں کوئی کتاب ہے؟
579081,COCO_val2014_000000579081.jpg,Is there a bench in the image?,yes,adversarial,bench,کیا تصویر میں کوئی بینچ ہے؟
579081,COCO_val2014_000000579081.jpg,Is there a skis in the image?,yes,adversarial,skis,کیا تصویر میں کوئی سکی ہے؟
579081,COCO_val2014_000000579081.jpg,Is there a person in the image?,yes,adversarial,person,کیا تصویر میں کوئی شخص ہے؟
579081,COCO_val2014_000000579081.jpg,Is there a car in the image?,no,adversarial,car,کیا تصویر میں کوئی کار ہے؟
579081,COCO_val2014_000000579081.jpg,Is there a chair in the image?,no,adversarial,chair,کیا تصویر میں کرسی ہے؟
579081,COCO_val2014_000000579081.jpg,Is there a book in the image?,no,adversarial,book,کیا تصویر میں کوئی کتاب ہے؟
99428,COCO_val2014_000000099428.jpg,Is there a remote in the image?,yes,random,remote,کیا تصویر میں کوئی ریموٹ ہے؟
99428,COCO_val2014_000000099428.jpg,Is there a laptop in the image?,yes,random,laptop,کیا تصویر میں لیپ ٹاپ ہے؟
99428,COCO_val2014_000000099428.jpg,Is there a cell phone in the image?,yes,random,cell phone,کیا تصویر میں سیل فون ہے؟
99428,COCO_val2014_000000099428.jpg,Is there a broccoli in the image?,no,random,broccoli,کیا تصویر میں بروکولی ہے؟
99428,COCO_val2014_000000099428.jpg,Is there a wine glass in the image?,no,random,wine glass,کیا تصویر میں شراب کا گلاس ہے؟
99428,COCO_val2014_000000099428.jpg,Is there a baseball glove in the image?,no,random,baseball glove,کیا تصویر میں بیس بال کا دستانہ ہے؟
99428,COCO_val2014_000000099428.jpg,Is there a remote in the image?,yes,popular,remote,کیا تصویر میں کوئی ریموٹ ہے؟
99428,COCO_val2014_000000099428.jpg,Is there a laptop in the image?,yes,popular,laptop,کیا تصویر میں لیپ ٹاپ ہے؟
99428,COCO_val2014_000000099428.jpg,Is there a cell phone in the image?,yes,popular,cell phone,کیا تصویر میں سیل فون ہے؟
99428,COCO_val2014_000000099428.jpg,Is there a person in the image?,no,popular,person,کیا تصویر میں کوئی شخص ہے؟
99428,COCO_val2014_000000099428.jpg,Is there a car in the image?,no,popular,car,کیا تصویر میں کوئی کار ہے؟
99428,COCO_val2014_000000099428.jpg,Is there a chair in the image?,no,popular,chair,کیا تصویر میں کرسی ہے؟
99428,COCO_val2014_000000099428.jpg,Is there a laptop in the image?,yes,adversarial,laptop,کیا تصویر میں لیپ ٹاپ ہے؟
99428,COCO_val2014_000000099428.jpg,Is there a remote in the image?,yes,adversarial,remote,کیا تصویر میں کوئی ریموٹ ہے؟
99428,COCO_val2014_000000099428.jpg,Is there a cell phone in the image?,yes,adversarial,cell phone,کیا تصویر میں سیل فون ہے؟
99428,COCO_val2014_000000099428.jpg,Is there a person in the image?,no,adversarial,person,کیا تصویر میں کوئی شخص ہے؟
99428,COCO_val2014_000000099428.jpg,Is there a car in the image?,no,adversarial,car,کیا تصویر میں کوئی کار ہے؟
99428,COCO_val2014_000000099428.jpg,Is there a chair in the image?,no,adversarial,chair,کیا تصویر میں کرسی ہے؟
215456,COCO_val2014_000000215456.jpg,Is there a stop sign in the image?,yes,random,stop sign,کیا تصویر میں سٹاپ کا نشان ہے؟
215456,COCO_val2014_000000215456.jpg,Is there a bicycle in the image?,yes,random,bicycle,کیا تصویر میں کوئی سائیکل ہے؟
215456,COCO_val2014_000000215456.jpg,Is there a person in the image?,yes,random,person,کیا تصویر میں کوئی شخص ہے؟
215456,COCO_val2014_000000215456.jpg,Is there a surfboard in the image?,no,random,surfboard,کیا تصویر میں کوئی سرف بورڈ ہے؟
215456,COCO_val2014_000000215456.jpg,Is there a toilet in the image?,no,random,toilet,کیا تصویر میں بیت الخلا ہے؟
215456,COCO_val2014_000000215456.jpg,Is there a snowboard in the image?,no,random,snowboard,کیا تصویر میں سنو بورڈ ہے؟
215456,COCO_val2014_000000215456.jpg,Is there a bicycle in the image?,yes,popular,bicycle,کیا تصویر میں کوئی سائیکل ہے؟
215456,COCO_val2014_000000215456.jpg,Is there a stop sign in the image?,yes,popular,stop sign,کیا تصویر میں سٹاپ کا نشان ہے؟
215456,COCO_val2014_000000215456.jpg,Is there a car in the image?,yes,popular,car,کیا تصویر میں کوئی کار ہے؟
215456,COCO_val2014_000000215456.jpg,Is there a chair in the image?,no,popular,chair,کیا تصویر میں کرسی ہے؟
215456,COCO_val2014_000000215456.jpg,Is there a book in the image?,no,popular,book,کیا تصویر میں کوئی کتاب ہے؟
215456,COCO_val2014_000000215456.jpg,Is there a bottle in the image?,no,popular,bottle,کیا تصویر میں کوئی بوتل ہے؟
215456,COCO_val2014_000000215456.jpg,Is there a car in the image?,yes,adversarial,car,کیا تصویر میں کوئی کار ہے؟
215456,COCO_val2014_000000215456.jpg,Is there a person in the image?,yes,adversarial,person,کیا تصویر میں کوئی شخص ہے؟
215456,COCO_val2014_000000215456.jpg,Is there a bicycle in the image?,yes,adversarial,bicycle,کیا تصویر میں کوئی سائیکل ہے؟
215456,COCO_val2014_000000215456.jpg,Is there a chair in the image?,no,adversarial,chair,کیا تصویر میں کرسی ہے؟
215456,COCO_val2014_000000215456.jpg,Is there a book in the image?,no,adversarial,book,کیا تصویر میں کوئی کتاب ہے؟
215456,COCO_val2014_000000215456.jpg,Is there a bottle in the image?,no,adversarial,bottle,کیا تصویر میں کوئی بوتل ہے؟
534787,COCO_val2014_000000534787.jpg,Is there a person in the image?,yes,random,person,کیا تصویر میں کوئی شخص ہے؟
534787,COCO_val2014_000000534787.jpg,Is there a remote in the image?,yes,random,remote,کیا تصویر میں کوئی ریموٹ ہے؟
534787,COCO_val2014_000000534787.jpg,Is there a couch in the image?,yes,random,couch,کیا تصویر میں صوفہ ہے؟
534787,COCO_val2014_000000534787.jpg,Is there a potted plant in the image?,no,random,potted plant,کیا تصویر میں کوئی پودا ہے؟
534787,COCO_val2014_000000534787.jpg,Is there a parking meter in the image?,no,random,parking meter,کیا تصویر میں پارکنگ میٹر ہے؟
534787,COCO_val2014_000000534787.jpg,Is there a cup in the image?,no,random,cup,کیا تصویر میں کپ ہے؟
534787,COCO_val2014_000000534787.jpg,Is there a keyboard in the image?,yes,popular,keyboard,کیا تصویر میں کی بورڈ ہے؟
534787,COCO_val2014_000000534787.jpg,Is there a couch in the image?,yes,popular,couch,کیا تصویر میں صوفہ ہے؟
534787,COCO_val2014_000000534787.jpg,Is there a person in the image?,yes,popular,person,کیا تصویر میں کوئی شخص ہے؟
534787,COCO_val2014_000000534787.jpg,Is there a car in the image?,no,popular,car,کیا تصویر میں کوئی کار ہے؟
534787,COCO_val2014_000000534787.jpg,Is there a chair in the image?,no,popular,chair,کیا تصویر میں کرسی ہے؟
534787,COCO_val2014_000000534787.jpg,Is there a book in the image?,no,popular,book,کیا تصویر میں کوئی کتاب ہے؟
534787,COCO_val2014_000000534787.jpg,Is there a keyboard in the image?,yes,adversarial,keyboard,کیا تصویر میں کی بورڈ ہے؟
534787,COCO_val2014_000000534787.jpg,Is there a remote in the image?,yes,adversarial,remote,کیا تصویر میں کوئی ریموٹ ہے؟
534787,COCO_val2014_000000534787.jpg,Is there a person in the image?,yes,adversarial,person,کیا تصویر میں کوئی شخص ہے؟
534787,COCO_val2014_000000534787.jpg,Is there a car in the image?,no,adversarial,car,کیا تصویر میں کوئی کار ہے؟
534787,COCO_val2014_000000534787.jpg,Is there a chair in the image?,no,adversarial,chair,کیا تصویر میں کرسی ہے؟
534787,COCO_val2014_000000534787.jpg,Is there a book in the image?,no,adversarial,book,کیا تصویر میں کوئی کتاب ہے؟
216861,COCO_val2014_000000216861.jpg,Is there a bicycle in the image?,yes,random,bicycle,کیا تصویر میں کوئی سائیکل ہے؟
216861,COCO_val2014_000000216861.jpg,Is there a person in the image?,yes,random,person,کیا تصویر میں کوئی شخص ہے؟
216861,COCO_val2014_000000216861.jpg,Is there a dog in the image?,yes,random,dog,کیا تصویر میں کتا ہے؟
216861,COCO_val2014_000000216861.jpg,Is there a microwave in the image?,no,random,microwave,کیا تصویر میں مائکروویو ہے؟
216861,COCO_val2014_000000216861.jpg,Is there a snowboard in the image?,no,random,snowboard,کیا تصویر میں سنو بورڈ ہے؟
216861,COCO_val2014_000000216861.jpg,Is there a sheep in the image?,no,random,sheep,کیا تصویر میں بھیڑ ہے؟
216861,COCO_val2014_000000216861.jpg,Is there a person in the image?,yes,popular,person,کیا تصویر میں کوئی شخص ہے؟
216861,COCO_val2014_000000216861.jpg,Is there a bicycle in the image?,yes,popular,bicycle,کیا تصویر میں کوئی سائیکل ہے؟
216861,COCO_val2014_000000216861.jpg,Is there a dog in the image?,yes,popular,dog,کیا تصویر میں کتا ہے؟
216861,COCO_val2014_000000216861.jpg,Is there a car in the image?,no,popular,car,کیا تصویر میں کوئی کار ہے؟
216861,COCO_val2014_000000216861.jpg,Is there a chair in the image?,no,popular,chair,کیا تصویر میں کرسی ہے؟
216861,COCO_val2014_000000216861.jpg,Is there a book in the image?,no,popular,book,کیا تصویر میں کوئی کتاب ہے؟
216861,COCO_val2014_000000216861.jpg,Is there a dog in the image?,yes,adversarial,dog,کیا تصویر میں کتا ہے؟
216861,COCO_val2014_000000216861.jpg,Is there a person in the image?,yes,adversarial,person,کیا تصویر میں کوئی شخص ہے؟
216861,COCO_val2014_000000216861.jpg,Is there a bicycle in the image?,yes,adversarial,bicycle,کیا تصویر میں کوئی سائیکل ہے؟
216861,COCO_val2014_000000216861.jpg,Is there a car in the image?,no,adversarial,car,کیا تصویر میں کوئی کار ہے؟
