image_id,file_name,question_en,answer,split,category
2431,COCO_val2014_000000002431.jpg,Is there a knife in the image?,yes,random,knife
2431,COCO_val2014_000000002431.jpg,Is there a spoon in the image?,yes,random,spoon
2431,COCO_val2014_000000002431.jpg,Is there a fire hydrant in the image?,no,random,fire hydrant
2431,COCO_val2014_000000002431.jpg,Is there a sink in the image?,no,random,sink
2431,COCO_val2014_000000002431.jpg,Is there a cat in the image?,no,random,cat
2431,COCO_val2014_000000002431.jpg,Is there a wine glass in the image?,yes,popular,wine glass
2431,COCO_val2014_000000002431.jpg,Is there a spoon in the image?,yes,popular,spoon
2431,COCO_val2014_000000002431.jpg,Is there a person in the image?,yes,popular,person
2431,COCO_val2014_000000002431.jpg,Is there a car in the image?,no,popular,car
2431,COCO_val2014_000000002431.jpg,Is there a chair in the image?,no,popular,chair
2431,COCO_val2014_000000002431.jpg,Is there a book in the image?,no,popular,book
2431,COCO_val2014_000000002431.jpg,Is there a knife in the image?,yes,adversarial,knife
2431,COCO_val2014_000000002431.jpg,Is there a spoon in the image?,yes,adversarial,spoon
2431,COCO_val2014_000000002431.jpg,Is there a person in the image?,yes,adversarial,person
2431,COCO_val2014_000000002431.jpg,Is there a car in the image?,no,adversarial,car
2431,COCO_val2014_000000002431.jpg,Is there a chair in the image?,no,adversarial,chair
2431,COCO_val2014_000000002431.jpg,Is there a book in the image?,no,adversarial,book
116678,COCO_val2014_000000116678.jpg,Is there a teddy bear in the image?,yes,random,teddy bear
116678,COCO_val2014_000000116678.jpg,Is there a car in the image?,yes,random,car
116678,COCO_val2014_000000116678.jpg,Is there a book in the image?,yes,random,book
116678,COCO_val2014_000000116678.jpg,Is there a kite in the image?,no,random,kite
116678,COCO_val2014_000000116678.jpg,Is there a handbag in the image?,no,random,handbag
116678,COCO_val2014_000000116678.jpg,Is there a giraffe in the image?,no,random,giraffe
116678,COCO_val2014_000000116678.jpg,Is there a teddy bear in the image?,yes,popular,teddy bear
116678,COCO_val2014_000000116678.jpg,Is there a book in the image?,yes,popular,book
116678,COCO_val2014_000000116678.jpg,Is there a car in the image?,yes,popular,car
116678,COCO_val2014_000000116678.jpg,Is there a person in the image?,no,popular,person
116678,COCO_val2014_000000116678.jpg,Is there a chair in the image?,no,popular,chair
116678,COCO_val2014_000000116678.jpg,Is there a bottle in the image?,no,popular,bottle
116678,COCO_val2014_000000116678.jpg,Is there a teddy bear in the image?,yes,adversarial,teddy bear
116678,COCO_val2014_000000116678.jpg,Is there a book in the image?,yes,adversarial,book
116678,COCO_val2014_000000116678.jpg,Is there a bed in the image?,yes,adversarial,bed
116678,COCO_val2014_000000116678.jpg,Is there a person in the image?,no,adversarial,person
116678,COCO_val2014_000000116678.jpg,Is there a chair in the image?,no,adversarial,chair
116678,COCO_val2014_000000116678.jpg,Is there a bottle in the image?,no,adversarial,bottle
57150,COCO_val2014_000000057150.jpg,Is there a teddy bear in the image?,yes,random,teddy bear
57150,COCO_val2014_000000057150.jpg,Is there a backpack in the image?,yes,random,backpack
57150,COCO_val2014_000000057150.jpg,Is there a person in the image?,yes,random,person
57150,COCO_val2014_000000057150.jpg,Is there a fork in the image?,no,random,fork
57150,COCO_val2014_000000057150.jpg,Is there a elephant in the image?,no,random,elephant
57150,COCO_val2014_000000057150.jpg,Is there a potted plant in the image?,no,random,potted plant
57150,COCO_val2014_000000057150.jpg,Is there a person in the image?,yes,popular,person
57150,COCO_val2014_000000057150.jpg,Is there a teddy bear in the image?,yes,popular,teddy bear
57150,COCO_val2014_000000057150.jpg,Is there a backpack in the image?,yes,popular,backpack
57150,COCO_val2014_000000057150.jpg,Is there a car in the image?,no,popular,car
57150,COCO_val2014_000000057150.jpg,Is there a chair in the image?,no,popular,chair
57150,COCO_val2014_000000057150.jpg,Is there a book in the image?,no,popular,book
57150,COCO_val2014_000000057150.jpg,Is there a backpack in the image?,yes,adversarial,backpack
57150,COCO_val2014_000000057150.jpg,Is there a teddy bear in the image?,yes,adversarial,teddy bear
57150,COCO_val2014_000000057150.jpg,Is there a person in the image?,yes,adversarial,person
57150,COCO_val2014_000000057150.jpg,Is there a car in the image?,no,adversarial,car
57150,COCO_val2014_000000057150.jpg,Is there a chair in the image?,no,adversarial,chair
57150,COCO_val2014_000000057150.jpg,Is there a book in the image?,no,adversarial,book
449379,COCO_val2014_000000449379.jpg,Is there a bed in the image?,yes,random,bed
449379,COCO_val2014_000000449379.jpg,Is there a person in the image?,yes,random,person
449379,COCO_val2014_000000449379.jpg,Is there a cat in the image?,yes,random,cat
449379,COCO_val2014_000000449379.jpg,Is there a cell phone in the image?,no,random,cell phone
449379,COCO_val2014_000000449379.jpg,Is there a fire hydrant in the image?,no,random,fire hydrant
449379,COCO_val2014_000000449379.jpg,Is there a cup in the image?,no,random,cup
449379,COCO_val2014_000000449379.jpg,Is there a cat in the image?,yes,popular,cat
449379,COCO_val2014_000000449379.jpg,Is there a bed in the image?,yes,popular,bed
449379,COCO_val2014_000000449379.jpg,Is there a person in the image?,yes,popular,person
449379,COCO_val2014_000000449379.jpg,Is there a car in the image?,no,popular,car
449379,COCO_val2014_000000449379.jpg,Is there a chair in the image?,no,popular,chair
449379,COCO_val2014_000000449379.jpg,Is there a book in the image?,no,popular,book
449379,COCO_val2014_000000449379.jpg,Is there a person in the image?,yes,adversarial,person
449379,COCO_val2014_000000449379.jpg,Is there a cat in the image?,yes,adversarial,cat
449379,COCO_val2014_000000449379.jpg,Is there a bed in the image?,yes,adversarial,bed
449379,COCO_val2014_000000449379.jpg,Is there a car in the image?,no,adversarial,car
449379,COCO_val2014_000000449379.jpg,Is there a chair in the image?,no,adversarial,chair
449379,COCO_val2014_000000449379.jpg,Is there a book in the image?,no,adversarial,book
507087,COCO_val2014_000000507087.jpg,Is there a person in the image?,yes,random,person
507087,COCO_val2014_000000507087.jpg,Is there a surfboard in the image?,yes,random,surfboard
507087,COCO_val2014_000000507087.jpg,Is there a boat in the image?,yes,random,boat
507087,COCO_val2014_000000507087.jpg,Is there a tv in the image?,no,random,tv
507087,COCO_val2014_000000507087.jpg,Is there a teddy bear in the image?,no,random,teddy bear
507087,COCO_val2014_000000507087.jpg,Is there a book in the image?,no,random,book
507087,COCO_val2014_000000507087.jpg,Is there a surfboard in the image?,yes,popular,surfboard
507087,COCO_val2014_000000507087.jpg,Is there a person in the image?,yes,popular,person
507087,COCO_val2014_000000507087.jpg,Is there a boat in the image?,yes,popular,boat
507087,COCO_val2014_000000507087.jpg,Is there a car in the image?,no,popular,car
507087,COCO_val2014_000000507087.jpg,Is there a chair in the image?,no,popular,chair
507087,COCO_val2014_000000507087.jpg,Is there a book in the image?,no,popular,book
507087,COCO_val2014_000000507087.jpg,Is there a surfboard in the image?,yes,adversarial,surfboard
507087,COCO_val2014_000000507087.jpg,Is there a person in the image?,yes,adversarial,person
507087,COCO_val2014_000000507087.jpg,Is there a boat in the image?,yes,adversarial,boat
507087,COCO_val2014_000000507087.jpg,Is there a car in the image?,no,adversarial,car
507087,COCO_val2014_000000507087.jpg,Is there a chair in the image?,no,adversarial,chair
507087,COCO_val2014_000000507087.jpg,Is there a book in the image?,no,adversarial,book
564352,COCO_val2014_000000564352.jpg,Is there a boat in the image?,yes,random,boat
564352,COCO_val2014_000000564352.jpg,Is there a potted plant in the image?,yes,random,potted plant
564352,COCO_val2014_000000564352.jpg,Is there a person in the image?,yes,random,person
564352,COCO_val2014_000000564352.jpg,Is there a traffic light in the image?,no,random,traffic light
564352,COCO_val2014_000000564352.jpg,Is there a laptop in the image?,no,random,laptop
564352,COCO_val2014_000000564352.jpg,Is there a dog in the image?,no,random,dog
564352,COCO_val2014_000000564352.jpg,Is there a bench in the image?,yes,popular,bench
564352,COCO_val2014_000000564352.jpg,Is there a dining table in the image?,yes,popular,dining table
564352,COCO_val2014_000000564352.jpg,Is there a person in the image?,yes,popular,person
564352,COCO_val2014_000000564352.jpg,Is there a car in the image?,no,popular,car
564352,COCO_val2014_000000564352.jpg,Is there a book in the image?,no,popular,book
564352,COCO_val2014_000000564352.jpg,Is there a bottle in the image?,no,popular,bottle
564352,COCO_val2014_000000564352.jpg,Is there a dining table in the image?,yes,adversarial,dining table
564352,COCO_val2014_000000564352.jpg,Is there a person in the image?,yes,adversarial,person
564352,COCO_val2014_000000564352.jpg,Is there a potted plant in the image?,yes,adversarial,potted plant
564352,COCO_val2014_000000564352.jpg,Is there a car in the image?,no,adversarial,car
564352,COCO_val2014_000000564352.jpg,Is there a book in the image?,no,adversarial,book
564352,COCO_val2014_000000564352.jpg,Is there a bottle in the image?,no,adversarial,bottle
370701,COCO_val2014_000000370701.jpg,Is there a truck in the image?,yes,random,truck
370701,COCO_val2014_000000370701.jpg,Is there a person in the image?,yes,random,person
370701,COCO_val2014_000000370701.jpg,Is there a dog in the image?,yes,random,dog
370701,COCO_val2014_000000370701.jpg,Is there a broccoli in the image?,no,random,broccoli
370701,COCO_val2014_000000370701.jpg,Is there a bottle in the image?,no,random,bottle
370701,COCO_val2014_000000370701.jpg,Is there a hot dog in the image?,no,random,hot dog
370701,COCO_val2014_000000370701.jpg,Is there a truck in the image?,yes,popular,truck
370701,COCO_val2014_000000370701.jpg,Is there a dog in the image?,yes,popular,dog
370701,COCO_val2014_000000370701.jpg,Is there a person in the image?,yes,popular,person
370701,COCO_val2014_000000370701.jpg,Is there a car in the image?,no,popular,car
370701,COCO_val2014_000000370701.jpg,Is there a chair in the image?,no,popular,chair
370701,COCO_val2014_000000370701.jpg,Is there a book in the image?,no,popular,book
370701,COCO_val2014_000000370701.jpg,Is there a dog in the image?,yes,adversarial,dog
370701,COCO_val2014_000000370701.jpg,Is there a truck in the image?,yes,adversarial,truck
370701,COCO_val2014_000000370701.jpg,Is there a person in the image?,yes,adversarial,person
370701,COCO_val2014_000000370701.jpg,Is there a car in the image?,no,adversarial,car
370701,COCO_val2014_000000370701.jpg,Is there a chair in the image?,no,adversarial,chair
370701,COCO_val2014_000000370701.jpg,Is there a book in the image?,no,adversarial,book
60069,COCO_val2014_000000060069.jpg,Is there a kite in the image?,yes,random,kite
60069,COCO_val2014_000000060069.jpg,Is there a person in the image?,yes,random,person
60069,COCO_val2014_000000060069.jpg,Is there a surfboard in the image?,yes,random,surfboard
60069,COCO_val2014_000000060069.jpg,Is there a bottle in the image?,no,random,bottle
60069,COCO_val2014_000000060069.jpg,Is there a baseball bat in the image?,no,random,baseball bat
60069,COCO_val2014_000000060069.jpg,Is there a elephant in the image?,no,random,elephant
60069,COCO_val2014_000000060069.jpg,Is there a kite in the image?,yes,popular,kite
60069,COCO_val2014_000000060069.jpg,Is there a person in the image?,yes,popular,person
60069,COCO_val2014_000000060069.jpg,Is there a surfboard in the image?,yes,popular,surfboard
60069,COCO_val2014_000000060069.jpg,Is there a car in the image?,no,popular,car
60069,COCO_val2014_000000060069.jpg,Is there a chair in the image?,no,popular,chair
60069,COCO_val2014_000000060069.jpg,Is there a book in the image?,no,popular,book
60069,COCO_val2014_000000060069.jpg,Is there a kite in the image?,yes,adversarial,kite
60069,COCO_val2014_000000060069.jpg,Is there a surfboard in the image?,yes,adversarial,surfboard
60069,COCO_val2014_000000060069.jpg,Is there a person in the image?,yes,adversarial,person
60069,COCO_val2014_000000060069.jpg,Is there a car in the image?,no,adversarial,car
60069,COCO_val2014_000000060069.jpg,Is there a chair in the image?,no,adversarial,chair
60069,COCO_val2014_000000060069.jpg,Is there a book in the image?,no,adversarial,book
319726,COCO_val2014_000000319726.jpg,Is there a person in the image?,yes,random,person
319726,COCO_val2014_000000319726.jpg,Is there a sports ball in the image?,yes,random,sports ball
319726,COCO_val2014_000000319726.jpg,Is there a tennis racket in the image?,yes,random,tennis racket
319726,COCO_val2014_000000319726.jpg,Is there a clock in the image?,no,random,clock
319726,COCO_val2014_000000319726.jpg,Is there a carrot in the image?,no,random,carrot
319726,COCO_val2014_000000319726.jpg,Is there a bowl in the image?,no,random,bowl
319726,COCO_val2014_000000319726.jpg,Is there a person in the image?,yes,popular,person
319726,COCO_val2014_000000319726.jpg,Is there a sports ball in the image?,yes,popular,sports ball
319726,COCO_val2014_000000319726.jpg,Is there a tennis racket in the image?,yes,popular,tennis racket
319726,COCO_val2014_000000319726.jpg,Is there a car in the image?,no,popular,car
319726,COCO_val2014_000000319726.jpg,Is there a chair in the image?,no,popular,chair
319726,COCO_val2014_000000319726.jpg,Is there a book in the image?,no,popular,book
319726,COCO_val2014_000000319726.jpg,Is there a sports ball in the image?,yes,adversarial,sports ball
319726,COCO_val2014_000000319726.jpg,Is there a tennis racket in the image?,yes,adversarial,tennis racket
319726,COCO_val2014_000000319726.jpg,Is there a person in the image?,yes,adversarial,person
319726,COCO_val2014_000000319726.jpg,Is there a car in the image?,no,adversarial,car
319726,COCO_val2014_000000319726.jpg,Is there a chair in the image?,no,adversarial,chair
319726,COCO_val2014_000000319726.jpg,Is there a book in the image?,no,adversarial,book
113828,COCO_val2014_000000113828.jpg,Is there a car in the image?,yes,random,car
113828,COCO_val2014_000000113828.jpg,Is there a bus in the image?,yes,random,bus
113828,COCO_val2014_000000113828.jpg,Is there a person in the image?,yes,random,person
113828,COCO_val2014_000000113828.jpg,Is there a skis in the image?,no,random,skis
113828,COCO_val2014_000000113828.jpg,Is there a banana in the image?,no,random,banana
113828,COCO_val2014_000000113828.jpg,Is there a remote in the image?,no,random,remote
113828,COCO_val2014_000000113828.jpg,Is there a person in the image?,yes,popular,person
113828,COCO_val2014_000000113828.jpg,Is there a bus in the image?,yes,popular,bus
113828,COCO_val2014_000000113828.jpg,Is there a car in the image?,yes,popular,car
113828,COCO_val2014_000000113828.jpg,Is there a chair in the image?,no,popular,chair
113828,COCO_val2014_000000113828.jpg,Is there a book in the image?,no,popular,book
113828,COCO_val2014_000000113828.jpg,Is there a bottle in the image?,no,popular,bottle
113828,COCO_val2014_000000113828.jpg,Is there a person in the image?,yes,adversarial,person
113828,COCO_val2014_000000113828.jpg,Is there a bus in the image?,yes,adversarial,bus
113828,COCO_val2014_000000113828.jpg,Is there a car in the image?,yes,adversarial,car
113828,COCO_val2014_000000113828.jpg,Is there a chair in the image?,no,adversarial,chair
113828,COCO_val2014_000000113828.jpg,Is there a book in the image?,no,adversarial,book
113828,COCO_val2014_000000113828.jpg,Is there a bottle in the image?,no,adversarial,bottle
87328,COCO_val2014_000000087328.jpg,Is there a person in the image?,yes,random,person
87328,COCO_val2014_000000087328.jpg,Is there a sports ball in the image?,yes,random,sports ball
87328,COCO_val2014_000000087328.jpg,Is there a book in the image?,yes,random,book
87328,COCO_val2014_000000087328.jpg,Is there a horse in the image?,no,random,horse
87328,COCO_val2014_000000087328.jpg,Is there a toothbrush in the image?,no,random,toothbrush
87328,COCO_val2014_000000087328.jpg,Is there a broccoli in the image?,no,random,broccoli
87328,COCO_val2014_000000087328.jpg,Is there a person in the image?,yes,popular,person
87328,COCO_val2014_000000087328.jpg,Is there a sports ball in the image?,yes,popular,sports ball
87328,COCO_val2014_000000087328.jpg,Is there a book in the image?,yes,popular,book
87328,COCO_val2014_000000087328.jpg,Is there a car in the image?,no,popular,car
87328,COCO_val2014_000000087328.jpg,Is there a chair in the image?,no,popular,chair
87328,COCO_val2014_000000087328.jpg,Is there a bottle in the image?,no,popular,bottle
87328,COCO_val2014_000000087328.jpg,Is there a sports ball in the image?,yes,adversarial,sports ball
87328,COCO_val2014_000000087328.jpg,Is there a person in the image?,yes,adversarial,person
87328,COCO_val2014_000000087328.jpg,Is there a book in the image?,yes,adversarial,book
87328,COCO_val2014_000000087328.jpg,Is there a car in the image?,no,adversarial,car
87328,COCO_val2014_000000087328.jpg,Is there a chair in the image?,no,adversarial,chair
87328,COCO_val2014_000000087328.jpg,Is there a bottle in the image?,no,adversarial,bottle
330204,COCO_val2014_000000330204.jpg,Is there a person in the image?,yes,random,person
330204,COCO_val2014_000000330204.jpg,Is there a handbag in the image?,yes,random,handbag
330204,COCO_val2014_000000330204.jpg,Is there a bus in the image?,yes,random,bus
330204,COCO_val2014_000000330204.jpg,Is there a kite in the image?,no,random,kite
330204,COCO_val2014_000000330204.jpg,Is there a bed in the image?,no,random,bed
330204,COCO_val2014_000000330204.jpg,Is there a bottle in the image?,no,random,bottle
330204,COCO_val2014_000000330204.jpg,Is there a bus in the image?,yes,popular,bus
330204,COCO_val2014_000000330204.jpg,Is there a handbag in the image?,yes,popular,handbag
330204,COCO_val2014_000000330204.jpg,Is there a person in the image?,yes,popular,person
330204,COCO_val2014_000000330204.jpg,Is there a car in the image?,no,popular,car
330204,COCO_val2014_000000330204.jpg,Is there a chair in the image?,no,popular,chair
330204,COCO_val2014_000000330204.jpg,Is there a book in the image?,no,popular,book
330204,COCO_val2014_000000330204.jpg,Is there a bus in the image?,yes,adversarial,bus
330204,COCO_val2014_000000330204.jpg,Is there a person in the image?,yes,adversarial,person
330204,COCO_val2014_000000330204.jpg,Is there a handbag in the image?,yes,adversarial,handbag
330204,COCO_val2014_000000330204.jpg,Is there a car in the image?,no,adversarial,car
330204,COCO_val2014_000000330204.jpg,Is there a chair in the image?,no,adversarial,chair
330204,COCO_val2014_000000330204.jpg,Is there a book in the image?,no,adversarial,book
39589,COCO_val2014_000000039589.jpg,Is there a cat in the image?,yes,random,cat
39589,COCO_val2014_000000039589.jpg,Is there a donut in the image?,yes,random,donut
39589,COCO_val2014_000000039589.jpg,Is there a book in the image?,yes,random,book
39589,COCO_val2014_000000039589.jpg,Is there a scissors in the image?,no,random,scissors
39589,COCO_val2014_000000039589.jpg,Is there a potted plant in the image?,no,random,potted plant
39589,COCO_val2014_000000039589.jpg,Is there a toilet in the image?,no,random,toilet
39589,COCO_val2014_000000039589.jpg,Is there a cat in the image?,yes,popular,cat
39589,COCO_val2014_000000039589.jpg,Is there a book in the image?,yes,popular,book
39589,COCO_val2014_000000039589.jpg,Is there a donut in the image?,yes,popular,donut
39589,COCO_val2014_000000039589.jpg,Is there a person in the image?,no,popular,person
39589,COCO_val2014_000000039589.jpg,Is there a car in the image?,no,popular,car
39589,COCO_val2014_000000039589.jpg,Is there a chair in the image?,no,popular,chair
39589,COCO_val2014_000000039589.jpg,Is there a donut in the image?,yes,adversarial,donut
39589,COCO_val2014_000000039589.jpg,Is there a book in the image?,yes,adversarial,book
39589,COCO_val2014_000000039589.jpg,Is there a cat in the image?,yes,adversarial,cat
39589,COCO_val2014_000000039589.jpg,Is there a person in the image?,no,adversarial,person
39589,COCO_val2014_000000039589.jpg,Is there a car in the image?,no,adversarial,car
39589,COCO_val2014_000000039589.jpg,Is there a chair in the image?,no,adversarial,chair
185943,COCO_val2014_000000185943.jpg,Is there a bicycle in the image?,yes,random,bicycle
185943,COCO_val2014_000000185943.jpg,Is there a person in the image?,yes,random,person
185943,COCO_val2014_000000185943.jpg,Is there a car in the image?,yes,random,car
185943,COCO_val2014_000000185943.jpg,Is there a carrot in the image?,no,random,carrot
185943,COCO_val2014_000000185943.jpg,Is there a clock in the image?,no,random,clock
185943,COCO_val2014_000000185943.jpg,Is there a horse in the image?,no,random,horse
185943,COCO_val2014_000000185943.jpg,Is there a person in the image?,yes,popular,person
185943,COCO_val2014_000000185943.jpg,Is there a car in the image?,yes,popular,car
185943,COCO_val2014_000000185943.jpg,Is there a bus in the image?,yes,popular,bus
185943,COCO_val2014_000000185943.jpg,Is there a chair in the image?,no,popular,chair
185943,COCO_val2014_000000185943.jpg,Is there a book in the image?,no,popular,book
185943,COCO_val2014_000000185943.jpg,Is there a bottle in the image?,no,popular,bottle
185943,COCO_val2014_000000185943.jpg,Is there a car in the image?,yes,adversarial,car
185943,COCO_val2014_000000185943.jpg,Is there a bus in the image?,yes,adversarial,bus
185943,COCO_val2014_000000185943.jpg,Is there a bicycle in the image?,yes,adversarial,bicycle
185943,COCO_val2014_000000185943.jpg,Is there a chair in the image?,no,adversarial,chair
185943,COCO_val2014_000000185943.jpg,Is there a book in the image?,no,adversarial,book
185943,COCO_val2014_000000185943.jpg,Is there a bottle in the image?,no,adversarial,bottle
218294,COCO_val2014_000000218294.jpg,Is there a sports ball in the image?,yes,random,sports ball
218294,COCO_val2014_000000218294.jpg,Is there a person in the image?,yes,random,person
218294,COCO_val2014_000000218294.jpg,Is there a tennis racket in the image?,yes,random,tennis racket
218294,COCO_val2014_000000218294.jpg,Is there a parking meter in the image?,no,random,parking meter
218294,COCO_val2014_000000218294.jpg,Is there a frisbee in the image?,no,random,frisbee
218294,COCO_val2014_000000218294.jpg,Is there a dining table in the image?,no,random,dining table
218294,COCO_val2014_000000218294.jpg,Is there a tennis racket in the image?,yes,popular,tennis racket
218294,COCO_val2014_000000218294.jpg,Is there a person in the image?,yes,popular,person
218294,COCO_val2014_000000218294.jpg,Is there a sports ball in the image?,yes,popular,sports ball
218294,COCO_val2014_000000218294.jpg,Is there a car in the image?,no,popular,car
218294,COCO_val2014_000000218294.jpg,Is there a chair in the image?,no,popular,chair
218294,COCO_val2014_000000218294.jpg,Is there a book in the image?,no,popular,book
218294,COCO_val2014_000000218294.jpg,Is there a person in the image?,yes,adversarial,person
218294,COCO_val2014_000000218294.jpg,Is there a tennis racket in the image?,yes,adversarial,tennis racket
218294,COCO_val2014_000000218294.jpg,Is there a sports ball in the image?,yes,adversarial,sports ball
218294,COCO_val2014_000000218294.jpg,Is there a car in the image?,no,adversarial,car
218294,COCO_val2014_000000218294.jpg,Is there a chair in the image?,no,adversarial,chair
218294,COCO_val2014_000000218294.jpg,Is there a book in the image?,no,adversarial,book
124210,COCO_val2014_000000124210.jpg,Is there a bench in the image?,yes,random,bench
124210,COCO_val2014_000000124210.jpg,Is there a backpack in the image?,yes,random,backpack
124210,COCO_val2014_000000124210.jpg,Is there a person in the image?,yes,random,person
124210,COCO_val2014_000000124210.jpg,Is there a carrot in the image?,no,random,carrot
124210,COCO_val2014_000000124210.jpg,Is there a sports ball in the image?,no,random,sports ball
124210,COCO_val2014_000000124210.jpg,Is there a airplane in the image?,no,random,airplane
124210,COCO_val2014_000000124210.jpg,Is there a sink in the image?,yes,popular,sink
124210,COCO_val2014_000000124210.jpg,Is there a person in the image?,yes,popular,person
124210,COCO_val2014_000000124210.jpg,Is there a suitcase in the image?,yes,popular,suitcase
124210,COCO_val2014_000000124210.jpg,Is there a car in the image?,no,popular,car
124210,COCO_val2014_000000124210.jpg,Is there a chair in the image?,no,popular,chair
124210,COCO_val2014_000000124210.jpg,Is there a book in the image?,no,popular,book
124210,COCO_val2014_000000124210.jpg,Is there a sink in the image?,yes,adversarial,sink
124210,COCO_val2014_000000124210.jpg,Is there a bench in the image?,yes,adversarial,bench
124210,COCO_val2014_000000124210.jpg,Is there a person in the image?,yes,adversarial,person
124210,COCO_val2014_000000124210.jpg,Is there a car in the image?,no,adversarial,car
124210,COCO_val2014_000000124210.jpg,Is there a chair in the image?,no,adversarial,chair
124210,COCO_val2014_000000124210.jpg,Is there a book in the image?,no,adversarial,book
317565,COCO_val2014_000000317565.jpg,Is there a couch in the image?,yes,random,couch
317565,COCO_val2014_000000317565.jpg,Is there a tv in the image?,yes,random,tv
317565,COCO_val2014_000000317565.jpg,Is there a potted plant in the image?,yes,random,potted plant
317565,COCO_val2014_000000317565.jpg,Is there a horse in the image?,no,random,horse
317565,COCO_val2014_000000317565.jpg,Is there a remote in the image?,no,random,remote
317565,COCO_val2014_000000317565.jpg,Is there a dining table in the image?,no,random,dining table
317565,COCO_val2014_000000317565.jpg,Is there a toilet in the image?,yes,popular,toilet
317565,COCO_val2014_000000317565.jpg,Is there a couch in the image?,yes,popular,couch
317565,COCO_val2014_000000317565.jpg,Is there a vase in the image?,yes,popular,vase
317565,COCO_val2014_000000317565.jpg,Is there a person in the image?,no,popular,person
317565,COCO_val2014_000000317565.jpg,Is there a car in the image?,no,popular,car
317565,COCO_val2014_000000317565.jpg,Is there a book in the image?,no,popular,book
317565,COCO_val2014_000000317565.jpg,Is there a couch in the image?,yes,adversarial,couch
317565,COCO_val2014_000000317565.jpg,Is there a tv in the image?,yes,adversarial,tv
317565,COCO_val2014_000000317565.jpg,Is there a sink in the image?,yes,adversarial,sink
317565,COCO_val2014_000000317565.jpg,Is there a person in the image?,no,adversarial,person
317565,COCO_val2014_000000317565.jpg,Is there a car in the image?,no,adversarial,car
317565,COCO_val2014_000000317565.jpg,Is there a book in the image?,no,adversarial,book
279331,COCO_val2014_000000279331.jpg,Is there a backpack in the image?,yes,random,backpack
279331,COCO_val2014_000000279331.jpg,Is there a dog in the image?,yes,random,dog
279331,COCO_val2014_000000279331.jpg,Is there a tennis racket in the image?,yes,random,tennis racket
279331,COCO_val2014_000000279331.jpg,Is there a cup in the image?,no,random,cup
279331,COCO_val2014_000000279331.jpg,Is there a kite in the image?,no,random,kite
279331,COCO_val2014_000000279331.jpg,Is there a knife in the image?,no,random,knife
279331,COCO_val2014_000000279331.jpg,Is there a tennis racket in the image?,yes,popular,tennis racket
279331,COCO_val2014_000000279331.jpg,Is there a handbag in the image?,yes,popular,handbag
279331,COCO_val2014_000000279331.jpg,Is there a dog in the image?,yes,popular,dog
279331,COCO_val2014_000000279331.jpg,Is there a person in the image?,no,popular,person
279331,COCO_val2014_000000279331.jpg,Is there a car in the image?,no,popular,car
279331,COCO_val2014_000000279331.jpg,Is there a chair in the image?,no,popular,chair
279331,COCO_val2014_000000279331.jpg,Is there a dog in the image?,yes,adversarial,dog
279331,COCO_val2014_000000279331.jpg,Is there a handbag in the image?,yes,adversarial,handbag
279331,COCO_val2014_000000279331.jpg,Is there a tennis racket in the image?,yes,adversarial,tennis racket
279331,COCO_val2014_000000279331.jpg,Is there a person in the image?,no,adversarial,person
279331,COCO_val2014_000000279331.jpg,Is there a car in the image?,no,adversarial,car
279331,COCO_val2014_000000279331.jpg,Is there a chair in the image?,no,adversarial,chair
287035,COCO_val2014_000000287035.jpg,Is there a tv in the image?,yes,random,tv
287035,COCO_val2014_000000287035.jpg,Is there a mouse in the image?,yes,random,mouse
287035,COCO_val2014_000000287035.jpg,Is there a laptop in the image?,yes,random,laptop
287035,COCO_val2014_000000287035.jpg,Is there a sink in the image?,no,random,sink
287035,COCO_val2014_000000287035.jpg,Is there a toothbrush in the image?,no,random,toothbrush
287035,COCO_val2014_000000287035.jpg,Is there a skis in the image?,no,random,skis
287035,COCO_val2014_000000287035.jpg,Is there a laptop in the image?,yes,popular,laptop
287035,COCO_val2014_000000287035.jpg,Is there a keyboard in the image?,yes,popular,keyboard
287035,COCO_val2014_000000287035.jpg,Is there a cell phone in the image?,yes,popular,cell phone
287035,COCO_val2014_000000287035.jpg,Is there a person in the image?,no,popular,person
287035,COCO_val2014_000000287035.jpg,Is there a car in the image?,no,popular,car
287035,COCO_val2014_000000287035.jpg,Is there a book in the image?,no,popular,book
287035,COCO_val2014_000000287035.jpg,Is there a mouse in the image?,yes,adversarial,mouse
287035,COCO_val2014_000000287035.jpg,Is there a tv in the image?,yes,adversarial,tv
287035,COCO_val2014_000000287035.jpg,Is there a cell phone in the image?,yes,adversarial,cell phone
287035,COCO_val2014_000000287035.jpg,Is there a person in the image?,no,adversarial,person
287035,COCO_val2014_000000287035.jpg,Is there a car in the image?,no,adversarial,car
287035,COCO_val2014_000000287035.jpg,Is there a book in the image?,no,adversarial,book
505099,COCO_val2014_000000505099.jpg,Is there a backpack in the image?,yes,random,backpack
505099,COCO_val2014_000000505099.jpg,Is there a chair in the image?,yes,random,chair
505099,COCO_val2014_000000505099.jpg,Is there a baseball glove in the image?,yes,random,baseball glove
505099,COCO_val2014_000000505099.jpg,Is there a umbrella in the image?,no,random,umbrella
505099,COCO_val2014_000000505099.jpg,Is there a stop sign in the image?,no,random,stop sign
505099,COCO_val2014_000000505099.jpg,Is there a book in the image?,no,random,book
505099,COCO_val2014_000000505099.jpg,Is there a baseball bat in the image?,yes,popular,baseball bat
